Ticket_ID,Issue_Category,Priority,Status,Created_Date,Resolved_Date,SLA_Hours,Assigned_Agent,Department,User_Rating,Branch,Resolution_Time_Hours,SLA_Status,Agent_Id,Agent_Name,,
TKT-109424,Network Issue,Medium,Open,18-05-2023,26-05-2023,36,AGN-146,Support,5,Bangalore,22.20229782,Met,AGN-146,Harish,,Agent_7
TKT-103874,System Crash,Low,In Progress,23-05-2023,23-05-2023,36,AGN-204,IT,4,Bangalore,19.73940228,Met,AGN-204,Swathi,,Agent_10
TKT-109686,Performance Issue,Low,In Progress,13-03-2023,17-03-2023,36,AGN-132,IT,2,Bangalore,27.0676445,Met,AGN-132,Anil,,Agent_9
TKT-104211,Network Issue,Low,Open,19-04-2023,28-04-2023,36,AGN-128,Finance,3,Bangalore,26.35943304,Met,AGN-128,Bhavya,,Agent_4
TKT-100661,Email Problem,Low,Resolved,30-10-2023,03-11-2023,36,AGN-127,HR,1,Bangalore,18.17765878,Met,AGN-127,Mahesh,,Agent_18
TKT-103374,System Crash,Medium,Resolved,28-04-2023,02-05-2023,36,AGN-190,Finance,3,Bangalore,85.40153385,Breached,AGN-190,Lakshmi,,Agent_5
TKT-109208,Performance Issue,High,In Progress,23-11-2023,25-11-2023,36,AGN-146,Finance,1,Bangalore,4.83846755,Met,AGN-146,Kiran,,Agent_11
TKT-100207,Email Problem,Low,Open,10-05-2023,18-05-2023,36,AGN-192,Support,2,Bangalore,80.78619793,Breached,AGN-192,Preeti,,Agent_13
TKT-102665,Performance Issue,High,In Progress,08-10-2023,16-10-2023,36,AGN-189,HR,3,Bangalore,8.022603033,Met,AGN-189,Ramesh,,Agent_9
TKT-102493,Software Bug,Low,Open,07-07-2023,11-07-2023,36,AGN-172,HR,3,Bangalore,2.667580104,Met,AGN-172,Shalini,,Agent_6
TKT-106813,Email Problem,Low,Resolved,13-02-2023,16-02-2023,36,AGN-132,Finance,3,Bangalore,3.246161419,Met,AGN-132,Vikas,,Agent_1
TKT-100632,System Crash,Low,In Progress,16-06-2023,17-06-2023,36,AGN-110,Support,3,Bangalore,4.87565425,Met,AGN-110,Anjali,,Agent_16
TKT-103083,Hardware Failure,Critical,Resolved,15-08-2023,21-08-2023,36,AGN-185,Operations,3,Bangalore,8.321067253,Met,AGN-185,Sanjay,,Agent_9
TKT-103719,Hardware Failure,Medium,Resolved,01-08-2023,03-08-2023,36,AGN-162,Support,4,Bangalore,4.326397497,Met,AGN-162,Kavya,,Agent_9
TKT-107123,Network Issue,Medium,Resolved,12-01-2023,13-01-2023,36,AGN-116,IT,5,Bangalore,10.19574315,Met,AGN-116,Rohit,,Agent_12
TKT-101679,System Crash,Medium,In Progress,07-07-2023,09-07-2023,36,AGN-141,Support,2,Bangalore,26.17445714,Met,AGN-141,Nisha,,Agent_3
TKT-100236,Hardware Failure,Medium,In Progress,06-07-2023,09-07-2023,36,AGN-124,Support,4,Bangalore,4.295138557,Met,AGN-124,Deepak,,Agent_13
TKT-107446,Software Bug,Low,Open,05-06-2023,07-06-2023,36,AGN-164,Finance,3,Bangalore,84.44726026,Breached,AGN-164,Aishwarya,,Agent_20
TKT-104443,Performance Issue,Critical,Open,14-03-2023,16-03-2023,36,AGN-153,Operations,4,Bangalore,3.555912107,Met,AGN-153,Prakash,,Agent_11
TKT-106770,Network Issue,Medium,In Progress,17-06-2023,18-06-2023,36,AGN-134,Support,4,Bangalore,27.32051561,Met,AGN-134,Sunita,,Agent_1
TKT-109732,Software Bug,Low,In Progress,03-06-2023,04-06-2023,36,AGN-137,HR,3,Bangalore,14.50149577,Met,AGN-137,Harish,,Agent_7
TKT-106099,Software Bug,High,In Progress,10-06-2023,13-06-2023,36,AGN-164,Finance,2,Bangalore,17.97519298,Met,AGN-164,Swathi,,Agent_6
TKT-108555,Software Bug,Critical,In Progress,01-03-2023,06-03-2023,36,AGN-146,Finance,2,Bangalore,21.34332873,Met,AGN-146,Anil,,Agent_1
TKT-102368,Network Issue,High,In Progress,12-01-2023,16-01-2023,36,AGN-105,Finance,4,Bangalore,13.65176698,Met,AGN-105,Bhavya,,Agent_18
TKT-100285,Network Issue,Critical,Open,11-09-2023,15-09-2023,36,AGN-155,Finance,2,Bangalore,27.8837887,Met,AGN-155,Mahesh,,Agent_18
TKT-100148,Software Bug,Medium,Resolved,20-06-2023,23-06-2023,36,AGN-175,HR,3,Bangalore,11.07553772,Met,AGN-175,Lakshmi,,Agent_5
TKT-104037,System Crash,Critical,In Progress,25-07-2023,30-07-2023,36,AGN-156,Finance,5,Bangalore,21.63680743,Met,AGN-156,Kiran,,Agent_12
TKT-106549,Email Problem,High,In Progress,14-04-2023,22-04-2023,36,AGN-201,Support,3,Bangalore,13.32695169,Met,AGN-201,Preeti,,Agent_16
TKT-107121,Hardware Failure,Low,Resolved,19-01-2023,27-01-2023,36,AGN-146,HR,2,Bangalore,12.19893802,Met,AGN-146,Ramesh,,Agent_10
TKT-109958,Software Bug,Critical,Resolved,17-03-2023,20-03-2023,36,AGN-104,Support,4,Bangalore,4.408141645,Met,AGN-104,Shalini,,Agent_5
TKT-104895,Software Bug,High,In Progress,05-12-2023,10-12-2023,36,AGN-129,Operations,3,Bangalore,24.59668515,Met,AGN-129,Vikas,,Agent_14
TKT-105280,Login Issue,High,Open,26-12-2023,31-12-2023,36,AGN-181,Support,5,Bangalore,1.60996701,Met,AGN-181,Anjali,,Agent_5
TKT-101012,Performance Issue,Low,Resolved,15-11-2023,21-11-2023,36,AGN-110,IT,4,Bangalore,13.93463404,Met,AGN-110,Sanjay,,Agent_15
TKT-109715,Hardware Failure,Medium,Resolved,30-11-2023,03-12-2023,36,AGN-183,Operations,5,Bangalore,6.791018159,Met,AGN-183,Kavya,,Agent_20
TKT-102785,Performance Issue,Low,In Progress,17-05-2023,20-05-2023,36,AGN-194,IT,2,Bangalore,94.82490155,Breached,AGN-194,Rohit,,Agent_4
TKT-103725,Software Bug,Critical,Resolved,11-01-2023,13-01-2023,36,AGN-185,Support,5,Bangalore,21.52560716,Met,AGN-185,Nisha,,Agent_18
TKT-104576,System Crash,Medium,In Progress,28-01-2023,05-02-2023,36,AGN-203,Operations,3,Bangalore,19.55692545,Met,AGN-203,Deepak,,Agent_3
TKT-105782,System Crash,High,Open,19-03-2023,24-03-2023,36,AGN-102,Support,2,Bangalore,6.958844709,Met,AGN-102,Aishwarya,,Agent_8
TKT-106257,Login Issue,High,In Progress,06-07-2023,12-07-2023,36,AGN-126,HR,1,Bangalore,15.20112282,Met,AGN-126,Prakash,,Agent_10
TKT-109793,Hardware Failure,Low,In Progress,16-05-2023,23-05-2023,36,AGN-169,Operations,2,Bangalore,63.83125449,Breached,AGN-169,Sunita,,Agent_8
TKT-102408,Hardware Failure,Critical,Resolved,25-01-2023,31-01-2023,36,AGN-114,Operations,4,Bangalore,20.27459389,Met,AGN-114,Harish,,Agent_9
TKT-100340,System Crash,High,In Progress,29-10-2023,29-10-2023,36,AGN-184,HR,1,Bangalore,7.813279838,Met,AGN-184,Swathi,,Agent_8
TKT-102817,Network Issue,Low,Resolved,22-10-2023,27-10-2023,36,AGN-154,Operations,3,Bangalore,24.17850541,Met,AGN-154,Anil,,Agent_1
TKT-102496,Software Bug,Medium,In Progress,13-09-2023,19-09-2023,36,AGN-202,HR,1,Bangalore,18.73123437,Met,AGN-202,Bhavya,,Agent_17
TKT-105962,Hardware Failure,Critical,Resolved,15-02-2023,21-02-2023,36,AGN-189,HR,1,Bangalore,8.047106756,Met,AGN-189,Mahesh,,Agent_15
TKT-105299,Email Problem,High,Resolved,20-05-2023,23-05-2023,36,AGN-180,Support,2,Bangalore,24.66063123,Met,AGN-180,Lakshmi,,Agent_13
TKT-109917,Login Issue,Low,In Progress,20-12-2023,25-12-2023,36,AGN-134,Finance,1,Bangalore,52.38778793,Breached,AGN-134,Kiran,,Agent_6
TKT-107574,Email Problem,Medium,In Progress,23-07-2023,30-07-2023,36,AGN-125,Finance,1,Bangalore,28.20652677,Met,AGN-125,Preeti,,Agent_12
TKT-101689,Hardware Failure,Critical,Resolved,01-12-2023,06-12-2023,36,AGN-140,Support,5,Bangalore,19.56956796,Met,AGN-140,Ramesh,,Agent_11
TKT-103267,Hardware Failure,Critical,Resolved,08-02-2023,08-02-2023,36,AGN-160,HR,2,Bangalore,17.29156166,Met,AGN-160,Shalini,,Agent_6
TKT-104406,Software Bug,High,Open,08-02-2023,14-02-2023,36,AGN-146,Support,2,Bangalore,13.39594169,Met,AGN-146,Vikas,,Agent_9
TKT-108453,Email Problem,Medium,In Progress,07-05-2023,12-05-2023,36,AGN-188,HR,5,Bangalore,14.19737739,Met,AGN-188,Anjali,,Agent_16
TKT-101442,Hardware Failure,Low,Open,17-07-2023,26-07-2023,36,AGN-115,IT,4,Bangalore,9.508934492,Met,AGN-115,Sanjay,,Agent_7
TKT-108597,Software Bug,Critical,In Progress,11-01-2023,15-01-2023,36,AGN-182,Operations,3,Bangalore,27.93037584,Met,AGN-182,Kavya,,Agent_6
TKT-104437,Login Issue,Critical,In Progress,17-11-2023,25-11-2023,36,AGN-154,Operations,2,Bangalore,57.1790585,Breached,AGN-154,Rohit,,Agent_19
TKT-105435,Performance Issue,Medium,In Progress,04-03-2023,12-03-2023,36,AGN-167,IT,5,Bangalore,8.186549048,Met,AGN-167,Nisha,,Agent_3
TKT-108435,Hardware Failure,Medium,Open,13-09-2023,14-09-2023,36,AGN-198,Finance,1,Bangalore,13.26276427,Met,AGN-198,Deepak,,Agent_18
TKT-104107,Login Issue,Medium,Resolved,30-06-2023,07-07-2023,36,AGN-124,HR,4,Bangalore,2.858661829,Met,AGN-124,Aishwarya,,Agent_7
TKT-100560,System Crash,Medium,Open,30-09-2023,05-10-2023,36,AGN-125,IT,5,Bangalore,15.54065019,Met,AGN-125,Prakash,,Agent_2
TKT-108785,Performance Issue,High,Resolved,16-04-2023,22-04-2023,36,AGN-102,HR,4,Bangalore,13.88931664,Met,AGN-102,Sunita,,Agent_9
TKT-105548,System Crash,High,In Progress,25-01-2023,28-01-2023,36,AGN-110,HR,2,Bangalore,8.419253356,Met,AGN-110,Harish,,Agent_12
TKT-101826,Login Issue,High,Resolved,21-08-2023,22-08-2023,36,AGN-196,IT,3,Bangalore,16.03855774,Met,AGN-196,Swathi,,Agent_10
TKT-107629,Hardware Failure,High,Open,07-02-2023,10-02-2023,36,AGN-149,Support,5,Bangalore,25.73046869,Met,AGN-149,Anil,,Agent_3
TKT-108325,Software Bug,Low,In Progress,17-04-2023,26-04-2023,36,AGN-154,Finance,5,Bangalore,25.12211455,Met,AGN-154,Bhavya,,Agent_13
TKT-103138,Network Issue,Critical,In Progress,16-11-2023,19-11-2023,36,AGN-204,IT,2,Bangalore,98.08278032,Breached,AGN-204,Mahesh,,Agent_4
TKT-107693,Performance Issue,Low,In Progress,28-11-2023,28-11-2023,36,AGN-131,HR,2,Bangalore,1.769105883,Met,AGN-131,Lakshmi,,Agent_11
TKT-108264,Performance Issue,Low,Resolved,05-07-2023,07-07-2023,36,AGN-117,Support,2,Bangalore,17.38686497,Met,AGN-117,Kiran,,Agent_12
TKT-107842,Login Issue,Medium,In Progress,28-10-2023,05-11-2023,36,AGN-204,IT,3,Bangalore,28.7331509,Met,AGN-204,Preeti,,Agent_4
TKT-106721,Network Issue,Medium,Open,08-09-2023,14-09-2023,36,AGN-109,Support,4,Bangalore,22.67990614,Met,AGN-109,Ramesh,,Agent_14
TKT-107002,Login Issue,Critical,In Progress,31-03-2023,03-04-2023,36,AGN-137,Support,2,Bangalore,54.54248138,Breached,AGN-137,Shalini,,Agent_10
TKT-104225,Performance Issue,Low,Resolved,16-10-2023,23-10-2023,36,AGN-103,Operations,3,Bangalore,15.90964816,Met,AGN-103,Vikas,,Agent_18
TKT-102978,Hardware Failure,Medium,Open,25-09-2023,29-09-2023,36,AGN-122,Finance,5,Bangalore,16.55269245,Met,AGN-122,Anjali,,Agent_5
TKT-107373,Email Problem,High,Resolved,09-01-2023,12-01-2023,36,AGN-136,Finance,5,Bangalore,59.63234716,Breached,AGN-136,Sanjay,,Agent_14
TKT-105907,Email Problem,Critical,Resolved,16-06-2023,16-06-2023,36,AGN-160,Support,1,Bangalore,2.557505892,Met,AGN-160,Kavya,,Agent_3
TKT-106097,Software Bug,Critical,Open,04-09-2023,08-09-2023,36,AGN-113,Support,2,Bangalore,15.66892122,Met,AGN-113,Rohit,,Agent_3
TKT-105656,Login Issue,High,Resolved,11-03-2023,13-03-2023,36,AGN-155,Operations,2,Bangalore,7.036168859,Met,AGN-155,Nisha,,Agent_18
TKT-108984,Software Bug,High,Resolved,04-11-2023,07-11-2023,36,AGN-204,HR,5,Bangalore,10.32834398,Met,AGN-204,Deepak,,Agent_4
TKT-104259,System Crash,Low,Open,29-07-2023,04-08-2023,36,AGN-143,Operations,2,Bangalore,20.91642016,Met,AGN-143,Aishwarya,,Agent_15
TKT-108286,Network Issue,Low,Open,25-11-2023,28-11-2023,36,AGN-199,Finance,2,Bangalore,28.29458222,Met,AGN-199,Prakash,,Agent_11
TKT-105901,Hardware Failure,High,Resolved,30-12-2023,02-01-2024,36,AGN-152,HR,1,Bangalore,25.43320336,Met,AGN-152,Sunita,,Agent_2
TKT-109325,Hardware Failure,Medium,In Progress,21-07-2023,25-07-2023,36,AGN-171,Finance,1,Bangalore,43.60106912,Breached,AGN-171,Harish,,Agent_2
TKT-104917,Software Bug,Low,Open,15-06-2023,24-06-2023,36,AGN-188,Operations,3,Bangalore,12.1754161,Met,AGN-188,Swathi,,Agent_2
TKT-108429,System Crash,Critical,Open,31-01-2023,02-02-2023,36,AGN-130,HR,2,Bangalore,5.38558035,Met,AGN-130,Anil,,Agent_17
TKT-102530,Network Issue,Low,In Progress,22-07-2023,26-07-2023,36,AGN-110,HR,5,Bangalore,11.22015541,Met,AGN-110,Bhavya,,Agent_12
TKT-101960,Software Bug,Critical,Open,22-11-2023,27-11-2023,36,AGN-148,Support,5,Bangalore,2.923598143,Met,AGN-148,Mahesh,,Agent_2
TKT-107045,System Crash,High,In Progress,18-11-2023,25-11-2023,36,AGN-134,Support,2,Bangalore,10.28097945,Met,AGN-134,Lakshmi,,Agent_4
TKT-101048,Email Problem,Critical,Open,12-05-2023,17-05-2023,36,AGN-177,Support,4,Bangalore,21.81201367,Met,AGN-177,Kiran,,Agent_18
TKT-105772,Performance Issue,High,Resolved,25-06-2023,26-06-2023,36,AGN-179,HR,2,Bangalore,25.86745826,Met,AGN-179,Preeti,,Agent_14
TKT-102529,Performance Issue,Low,Open,11-10-2023,13-10-2023,36,AGN-182,HR,5,Bangalore,20.50744273,Met,AGN-182,Ramesh,,Agent_18
TKT-102964,Software Bug,Medium,Open,25-09-2023,03-10-2023,36,AGN-137,IT,1,Bangalore,10.7669345,Met,AGN-137,Shalini,,Agent_7
TKT-107137,Login Issue,Medium,Resolved,04-05-2023,13-05-2023,36,AGN-157,Finance,3,Bangalore,14.90352663,Met,AGN-157,Vikas,,Agent_19
TKT-100963,Performance Issue,Critical,In Progress,11-08-2023,15-08-2023,36,AGN-165,Finance,3,Bangalore,21.12565194,Met,AGN-165,Anjali,,Agent_5
TKT-100536,System Crash,Medium,Resolved,05-08-2023,10-08-2023,36,AGN-147,Support,4,Bangalore,11.8066903,Met,AGN-147,Sanjay,,Agent_9
TKT-107340,Network Issue,Low,In Progress,31-12-2023,06-01-2024,36,AGN-176,IT,3,Bangalore,1.463842062,Met,AGN-176,Kavya,,Agent_7
TKT-107179,Performance Issue,Medium,Resolved,08-02-2023,09-02-2023,36,AGN-184,Operations,3,Bangalore,3.014091352,Met,AGN-184,Rohit,,Agent_1
TKT-107967,Login Issue,Medium,Resolved,19-10-2023,26-10-2023,36,AGN-158,HR,3,Bangalore,20.03190371,Met,AGN-158,Nisha,,Agent_1
TKT-108734,System Crash,Critical,Open,06-01-2023,08-01-2023,36,AGN-130,Finance,5,Bangalore,24.3291078,Met,AGN-130,Deepak,,Agent_3
TKT-100845,Network Issue,High,In Progress,13-11-2023,17-11-2023,36,AGN-133,Operations,5,Bangalore,23.11491034,Met,AGN-133,Aishwarya,,Agent_20
TKT-105777,Performance Issue,High,Open,17-11-2023,26-11-2023,36,AGN-151,IT,3,Bangalore,3.264862432,Met,AGN-151,Prakash,,Agent_3
TKT-103036,Hardware Failure,Medium,In Progress,17-03-2023,21-03-2023,36,AGN-131,IT,4,Bangalore,12.39940231,Met,AGN-131,Sunita,,Agent_15
TKT-105947,Software Bug,Low,Open,06-03-2023,10-03-2023,36,AGN-143,Finance,5,Bangalore,77.35438894,Breached,AGN-143,Harish,,Agent_2
TKT-102494,Software Bug,High,In Progress,10-07-2023,11-07-2023,36,AGN-191,HR,5,Bangalore,21.23889777,Met,AGN-191,Swathi,,Agent_9
TKT-102719,System Crash,Low,In Progress,21-07-2023,25-07-2023,36,AGN-133,Support,2,Bangalore,13.3389889,Met,AGN-133,Anil,,Agent_6
TKT-101884,Email Problem,High,Open,05-11-2023,09-11-2023,36,AGN-204,Operations,5,Bangalore,9.317971766,Met,AGN-204,Bhavya,,Agent_12
TKT-104349,Software Bug,Medium,In Progress,17-02-2023,18-02-2023,36,AGN-142,Support,2,Bangalore,5.532277014,Met,AGN-142,Mahesh,,Agent_20
TKT-105179,Performance Issue,Critical,Resolved,29-06-2023,30-06-2023,36,AGN-160,Support,3,Bangalore,8.145314199,Met,AGN-160,Lakshmi,,Agent_17
TKT-106610,Hardware Failure,Medium,Open,08-04-2023,11-04-2023,36,AGN-142,Finance,5,Bangalore,2.541129812,Met,AGN-142,Kiran,,Agent_14
TKT-106430,Performance Issue,Critical,In Progress,25-09-2023,01-10-2023,36,AGN-147,Finance,1,Bangalore,12.16188405,Met,AGN-147,Preeti,,Agent_1
TKT-107154,Hardware Failure,Critical,In Progress,16-06-2023,19-06-2023,36,AGN-119,Operations,5,Bangalore,1.310157221,Met,AGN-119,Ramesh,,Agent_2
TKT-106488,Login Issue,Low,Resolved,30-01-2023,03-02-2023,36,AGN-130,HR,1,Bangalore,21.52243874,Met,AGN-130,Shalini,,Agent_19
TKT-104737,System Crash,Critical,Open,28-11-2023,05-12-2023,36,AGN-174,Support,1,Bangalore,10.68368957,Met,AGN-174,Vikas,,Agent_14
TKT-106525,Performance Issue,High,In Progress,25-06-2023,04-07-2023,36,AGN-198,Operations,4,Bangalore,27.78473209,Met,AGN-198,Anjali,,Agent_2
TKT-103850,Software Bug,High,In Progress,21-09-2023,29-09-2023,36,AGN-159,Finance,1,Bangalore,20.47606396,Met,AGN-159,Sanjay,,Agent_9
TKT-100689,Login Issue,Medium,Open,14-12-2023,15-12-2023,36,AGN-188,Operations,2,Bangalore,25.62396609,Met,AGN-188,Kavya,,Agent_3
TKT-105175,Login Issue,Low,Open,29-06-2023,03-07-2023,36,AGN-124,IT,2,Bangalore,79.36810618,Breached,AGN-124,Rohit,,Agent_2
TKT-108648,Login Issue,Medium,Resolved,19-04-2023,22-04-2023,36,AGN-138,HR,4,Bangalore,16.91928396,Met,AGN-138,Nisha,,Agent_4
TKT-105078,Network Issue,Low,In Progress,17-08-2023,24-08-2023,36,AGN-182,Finance,1,Bangalore,15.17362026,Met,AGN-182,Deepak,,Agent_19
TKT-105448,Login Issue,Medium,In Progress,06-03-2023,08-03-2023,36,AGN-119,IT,1,Bangalore,5.534476119,Met,AGN-119,Aishwarya,,Agent_3
TKT-101179,Network Issue,Critical,In Progress,16-03-2023,21-03-2023,36,AGN-149,Finance,5,Bangalore,24.37699118,Met,AGN-149,Prakash,,Agent_2
TKT-109074,Network Issue,High,Open,15-12-2023,15-12-2023,36,AGN-111,Support,2,Bangalore,12.48239336,Met,AGN-111,Sunita,,Agent_9
TKT-106406,Hardware Failure,Low,In Progress,03-10-2023,11-10-2023,36,AGN-106,Support,1,Bangalore,97.6940749,Breached,AGN-106,Harish,,Agent_14
TKT-108591,Login Issue,Critical,Resolved,25-03-2023,29-03-2023,36,AGN-137,IT,1,Bangalore,24.16413561,Met,AGN-137,Swathi,,Agent_15
TKT-106907,Login Issue,Medium,In Progress,04-08-2023,06-08-2023,36,AGN-154,Operations,5,Bangalore,45.56181789,Breached,AGN-154,Anil,,Agent_13
TKT-108800,Login Issue,High,In Progress,14-08-2023,17-08-2023,36,AGN-177,HR,3,Bangalore,17.86176403,Met,AGN-177,Bhavya,,Agent_8
TKT-101638,Email Problem,Critical,In Progress,31-10-2023,07-11-2023,36,AGN-155,Support,4,Bangalore,12.58959032,Met,AGN-155,Mahesh,,Agent_14
TKT-105671,Performance Issue,Medium,Open,20-11-2023,20-11-2023,36,AGN-166,HR,1,Bangalore,3.951850284,Met,AGN-166,Lakshmi,,Agent_4
TKT-106928,Performance Issue,High,In Progress,01-10-2023,06-10-2023,36,AGN-118,Finance,2,Bangalore,22.53235458,Met,AGN-118,Kiran,,Agent_2
TKT-101382,Login Issue,Critical,Open,06-07-2023,08-07-2023,36,AGN-106,Operations,5,Bangalore,15.81947366,Met,AGN-106,Preeti,,Agent_19
TKT-101403,System Crash,Medium,In Progress,20-07-2023,24-07-2023,36,AGN-117,Support,1,Bangalore,11.59414943,Met,AGN-117,Ramesh,,Agent_14
TKT-109011,Email Problem,Medium,In Progress,21-05-2023,30-05-2023,36,AGN-200,Operations,2,Bangalore,1.542128214,Met,AGN-200,Shalini,,Agent_15
TKT-103292,Network Issue,Low,Resolved,09-12-2023,16-12-2023,36,AGN-159,Support,3,Bangalore,15.99345822,Met,AGN-159,Vikas,,Agent_15
TKT-109011,Email Problem,Medium,In Progress,21-05-2023,30-05-2023,36,AGN-183,Operations,2,Bangalore,24.83319061,Met,AGN-183,Anjali,,Agent_15
TKT-100419,Email Problem,Low,Open,31-12-2023,05-01-2024,36,AGN-190,Support,4,Bangalore,79.68854061,Breached,AGN-190,Sanjay,,Agent_13
TKT-104517,Network Issue,High,In Progress,21-02-2023,27-02-2023,36,AGN-168,IT,3,Bangalore,1.110608251,Met,AGN-168,Kavya,,Agent_5
TKT-103302,Software Bug,High,Open,07-05-2023,14-05-2023,36,AGN-135,Finance,4,Bangalore,16.26523795,Met,AGN-135,Rohit,,Agent_5
TKT-107857,Hardware Failure,High,In Progress,12-08-2023,12-08-2023,36,AGN-113,Support,3,Bangalore,11.72487265,Met,AGN-113,Nisha,,Agent_11
TKT-109700,Hardware Failure,High,Resolved,03-10-2023,12-10-2023,36,AGN-202,IT,1,Bangalore,65.74298223,Breached,AGN-202,Deepak,,Agent_2
TKT-107870,Software Bug,Medium,Open,05-03-2023,14-03-2023,36,AGN-143,Finance,4,Bangalore,14.27089987,Met,AGN-143,Aishwarya,,Agent_9
TKT-105693,System Crash,High,Resolved,10-05-2023,19-05-2023,36,AGN-126,Operations,5,Bangalore,14.25778951,Met,AGN-126,Prakash,,Agent_20
TKT-100767,Software Bug,Low,Resolved,07-09-2023,10-09-2023,36,AGN-201,Operations,4,Bangalore,107.3276833,Breached,AGN-201,Sunita,,Agent_13
TKT-102044,Login Issue,Critical,Open,08-01-2023,13-01-2023,36,AGN-201,Support,1,Bangalore,3.167980353,Met,AGN-201,Harish,,Agent_4
TKT-101549,Network Issue,High,In Progress,15-12-2023,17-12-2023,36,AGN-110,HR,3,Bangalore,27.98377335,Met,AGN-110,Swathi,,Agent_14
TKT-109956,System Crash,Low,In Progress,21-04-2023,23-04-2023,36,AGN-169,HR,3,Bangalore,22.20530733,Met,AGN-169,Anil,,Agent_13
TKT-106140,Email Problem,Low,Open,16-07-2023,19-07-2023,36,AGN-135,Support,1,Bangalore,5.497450746,Met,AGN-135,Bhavya,,Agent_5
TKT-103716,System Crash,Critical,Open,30-04-2023,09-05-2023,36,AGN-170,Finance,4,Bangalore,10.43574028,Met,AGN-170,Mahesh,,Agent_7
TKT-104481,Email Problem,Low,Open,02-03-2023,09-03-2023,36,AGN-161,IT,5,Bangalore,17.14090987,Met,AGN-161,Lakshmi,,Agent_8
TKT-107898,Email Problem,Critical,In Progress,06-05-2023,13-05-2023,36,AGN-159,IT,5,Bangalore,28.23576551,Met,AGN-159,Kiran,,Agent_5
TKT-106548,System Crash,Critical,In Progress,25-08-2023,01-09-2023,36,AGN-140,Operations,1,Bangalore,87.1693338,Breached,AGN-140,Preeti,,Agent_5
TKT-102293,Software Bug,Medium,Open,08-12-2023,16-12-2023,36,AGN-155,Support,5,Bangalore,22.12424333,Met,AGN-155,Ramesh,,Agent_11
TKT-104837,System Crash,Medium,In Progress,15-06-2023,21-06-2023,36,AGN-115,Finance,2,Bangalore,90.82689811,Breached,AGN-115,Shalini,,Agent_18
TKT-107758,Performance Issue,Low,In Progress,25-09-2023,04-10-2023,36,AGN-165,IT,1,Bangalore,10.47695976,Met,AGN-165,Vikas,,Agent_7
TKT-106793,Performance Issue,Critical,Resolved,02-01-2023,08-01-2023,36,AGN-184,Support,3,Bangalore,10.97667919,Met,AGN-184,Anjali,,Agent_5
TKT-107638,Performance Issue,High,Open,04-01-2023,07-01-2023,36,AGN-137,IT,4,Bangalore,8.583668448,Met,AGN-137,Sanjay,,Agent_20
TKT-107993,System Crash,Medium,Open,15-05-2023,23-05-2023,36,AGN-151,Support,5,Bangalore,23.05948166,Met,AGN-151,Kavya,,Agent_3
TKT-106007,Login Issue,Medium,Open,03-09-2023,04-09-2023,36,AGN-200,Support,4,Bangalore,19.755147,Met,AGN-200,Rohit,,Agent_1
TKT-105542,Network Issue,High,Open,13-09-2023,13-09-2023,36,AGN-181,Support,4,Bangalore,11.21799388,Met,AGN-181,Nisha,,Agent_11
TKT-109092,Network Issue,Medium,Resolved,14-08-2023,18-08-2023,36,AGN-166,Finance,4,Bangalore,21.82878802,Met,AGN-166,Deepak,,Agent_8
TKT-106356,Email Problem,Critical,Open,02-06-2023,10-06-2023,36,AGN-168,Finance,5,Bangalore,13.46858007,Met,AGN-168,Aishwarya,,Agent_13
TKT-108433,Performance Issue,Critical,In Progress,14-07-2023,19-07-2023,36,AGN-132,Finance,5,Bangalore,22.44828645,Met,AGN-132,Prakash,,Agent_19
TKT-107380,Performance Issue,Critical,Open,15-04-2023,22-04-2023,36,AGN-166,Finance,5,Bangalore,3.819899094,Met,AGN-166,Sunita,,Agent_7
TKT-102385,Email Problem,High,Open,07-03-2023,07-03-2023,36,AGN-195,IT,5,Bangalore,21.69313048,Met,AGN-195,Harish,,Agent_7
TKT-104268,System Crash,Low,In Progress,20-05-2023,22-05-2023,36,AGN-147,IT,2,Bangalore,13.8992644,Met,AGN-147,Swathi,,Agent_6
TKT-100671,Software Bug,High,Open,20-01-2023,22-01-2023,36,AGN-155,Support,1,Bangalore,4.643854499,Met,AGN-155,Anil,,Agent_17
TKT-100163,Email Problem,High,In Progress,11-10-2023,15-10-2023,36,AGN-137,Operations,3,Bangalore,9.284031451,Met,AGN-137,Bhavya,,Agent_9
TKT-108656,Software Bug,Medium,In Progress,06-02-2023,08-02-2023,36,AGN-184,Finance,4,Bangalore,17.35057692,Met,AGN-184,Mahesh,,Agent_12
TKT-104592,Performance Issue,Low,In Progress,19-01-2023,19-01-2023,36,AGN-175,Operations,2,Bangalore,18.84359444,Met,AGN-175,Lakshmi,,Agent_6
TKT-104795,Email Problem,High,Open,12-06-2023,14-06-2023,36,AGN-121,Finance,5,Bangalore,20.23449343,Met,AGN-121,Kiran,,Agent_6
